SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban
2335,3,1,1969,249264.2772670316,True,False,False
2321,5,3,1987,197489.91951439265,False,True,False
2047,3,1,2005,258126.84309552071,False,False,True
1109,5,2,1978,110990.46614486328,False,True,False
1051,5,1,1979,112282.35726857644,False,False,True
2962,2,2,1956,266705.40184635407,True,False,False
2313,4,3,1987,249327.30112094124,True,False,False
2467,3,1,1962,306823.24538212403,True,False,False
1466,3,3,1988,129583.15840967296,True,False,False
2282,3,3,2012,177674.5558718178,True,False,False
2347,2,2,1979,167613.75488088134,False,True,False
2674,2,1,1983,254445.1187633649,True,False,False
2932,2,3,1965,246369.09161808927,False,False,True
1817,2,2,1990,192715.85932586476,False,False,True
2361,2,2,1972,254626.0067253622,False,False,True
1786,5,2,1998,227013.7373155789,False,False,True
1555,3,3,1992,160400.08271773896,False,True,False
1928,5,3,1974,264870.966778204,False,True,False
2445,2,2,1997,241660.31778943609,False,False,True
1258,4,1,2003,193822.0647131141,True,False,False
2648,2,2,1959,288318.0380934643,False,True,False
2762,2,3,1963,230776.2031357009,True,False,False
1064,2,1,1979,117254.8514644499,False,True,False
1162,3,2,2018,174239.96353259785,True,False,False
2187,3,3,2004,247499.33429260677,True,False,False
2701,4,3,1955,377947.0700601043,True,False,False
1038,3,2,2012,107714.15829900531,True,False,False
1664,2,1,1991,210834.8112172745,False,False,True
1319,4,1,1962,142683.18327534207,True,False,False
1359,4,2,2005,181157.04855423103,False,False,True
1268,4,3,1980,129268.71083443271,False,False,True
1323,2,2,2000,239821.8988936092,False,False,True
1325,3,3,1963,175548.1708853044,True,False,False
2610,5,3,1978,307719.5194099143,False,False,True
1256,3,3,1996,119443.1429157692,False,True,False
1199,5,3,1966,212642.61574968533,False,False,True
2461,2,2,1974,227615.94732063613,False,False,True
1609,3,3,1991,160196.7876762789,False,False,True
2127,2,1,1984,181102.28540794997,False,False,True
2395,2,1,2007,328016.78904334607,False,False,True
1904,4,2,1960,147264.7683594506,False,False,True
1163,3,3,1954,141603.40120751175,False,True,False
2136,4,3,2005,307861.8106327022,False,True,False
1614,3,3,2012,209068.1148610275,False,True,False
2572,2,2,2014,244360.6654323545,False,True,False
1105,4,1,1975,78595.36989135003,True,False,False
1698,2,3,1996,174658.2873498069,False,True,False
1363,5,1,2021,166677.35286060526,False,True,False
2044,2,3,1970,191249.20533153455,False,True,False
1659,5,3,1984,207190.67722654567,False,False,True
2152,5,1,1991,297799.1420941259,False,True,False
2506,4,2,1954,248367.62313722252,False,True,False
1698,4,3,1995,215445.4022593447,True,False,False
2819,3,2,2008,301747.2640360134,False,True,False
2222,3,3,1982,278388.4358545549,False,False,True
1746,4,3,2009,273283.1219501401,True,False,False
2975,3,3,2015,306427.5686719408,True,False,False
2643,2,3,2020,276070.6464819187,False,False,True
2544,2,2,1970,223440.8235797563,False,False,True
1960,2,2,2001,290314.62186586106,True,False,False
2443,2,1,1983,254066.1519464167,False,False,True
2249,2,2,1995,266410.4591202575,False,True,False
1929,5,2,1953,315332.47308072506,False,False,True
1208,2,1,1979,148208.92248978044,True,False,False
2268,3,1,1988,333363.8460985756,False,False,True
2311,4,3,2008,273848.1779191713,False,True,False
2089,4,1,1961,275830.5007445093,True,False,False
2891,3,2,1973,377957.8614395636,False,False,True
2176,3,1,1970,226725.7213381088,False,False,True
1490,3,3,1985,157575.4420400161,False,True,False
2458,4,2,2006,307058.3567002545,False,False,True
1702,3,3,1954,243024.66303389453,True,False,False
2241,3,2,1998,228492.06280384475,False,True,False
2452,5,1,2004,240451.35736538604,False,False,True
1501,5,1,1954,178721.35458199188,False,False,True
1665,5,1,2016,164331.6272918841,True,False,False
2812,4,1,2002,289321.34602354094,False,True,False
2617,3,1,1954,269305.28385327815,True,False,False
1220,2,2,1965,75931.85438675692,True,False,False
1434,4,3,1969,175978.15875464867,False,False,True
1279,5,3,1971,100698.0872206887,False,True,False
2646,5,3,2006,355252.3293140996,False,False,True
2115,4,3,1968,342494.78955302207,True,False,False
1523,4,1,1952,179608.9960186975,False,False,True
2162,3,3,1991,225955.26912572948,False,False,True
1666,4,3,1962,204719.84804192896,False,False,True
2046,2,2,1977,314313.4692315202,False,True,False
2440,2,2,1954,359347.699260528,False,True,False
2999,4,1,1989,316435.61715860094,False,False,True
1731,2,2,2007,230879.6452380185,False,True,False
1347,3,1,1960,37107.80959469125,True,False,False
2260,4,3,1979,232480.52026867392,False,True,False
1764,2,3,1978,260457.4494373781,True,False,False
1933,5,1,1986,190257.05374986792,True,False,False
1182,3,3,1972,184156.29678012076,False,True,False
1507,4,1,1990,207120.6814332344,False,True,False
1197,4,2,2002,213385.61815544424,False,False,True
2705,4,2,1972,255434.99063535675,False,True,False
2146,5,3,2017,114908.62235120693,False,False,True
2948,2,2,2014,282779.75364723743,True,False,False
2569,4,1,1968,195526.66460057255,False,True,False
1380,2,2,1997,125506.44970286744,False,False,True
1824,3,3,1959,194279.8562183971,False,False,True
2538,5,3,1985,279512.6699718643,False,False,True
2029,5,1,1993,281818.2247896789,False,False,True
2327,3,2,1972,268620.35012519755,True,False,False
2637,3,2,1963,244719.1850391916,True,False,False
1191,4,1,1955,219254.75343938603,True,False,False
2399,3,1,1999,144195.01114845328,True,False,False
1524,5,1,2006,220228.2905857636,True,False,False
2059,2,3,1996,174511.86080029592,False,False,True
2998,2,3,1982,412232.59081682266,False,True,False
2093,2,1,1962,183066.80355188128,False,False,True
1288,2,2,2017,201032.8260079437,False,True,False
1104,2,1,1986,137792.03180994207,True,False,False
2739,2,1,1985,318884.14640520606,False,True,False
1312,5,1,1976,172881.1993990556,False,True,False
2078,3,1,1951,207890.8761103933,True,False,False
2130,5,3,2001,174696.78834684924,False,False,True
2676,4,3,1961,266282.69019734254,False,True,False
2760,2,2,1966,262408.5930684553,True,False,False
1306,3,3,2006,63968.89699789128,False,True,False
2883,3,1,1979,340062.8892033952,False,False,True
1820,2,1,1968,301396.4392937751,False,False,True
1035,3,1,2006,75731.49927737816,True,False,False
2156,2,2,1967,239272.6558991444,True,False,False
1886,4,3,1980,237304.05249915653,False,False,True
2048,2,1,2006,169271.0170561002,False,False,True
2872,4,1,2016,372488.0082750652,True,False,False
2060,3,1,1966,264307.23333469825,False,True,False
2042,5,2,1956,318119.86150567344,True,False,False
1034,3,3,1990,104565.60510698984,True,False,False
2386,5,2,1983,286257.1871283744,False,False,True
2441,2,3,1957,301610.9483327431,True,False,False
2845,3,1,1970,285295.4540492102,False,False,True
2453,3,2,2002,339215.93613777834,False,True,False
2541,4,2,1991,285583.0938699914,False,False,True
1466,2,2,1963,196015.89025210615,False,False,True
1896,5,3,1990,181910.95715008205,False,True,False
1198,2,2,1975,122318.2461035978,False,False,True
2569,4,2,1987,288929.65644447075,False,False,True
2591,4,1,1950,350208.09708371165,True,False,False
1767,4,2,1955,213718.6337333264,True,False,False
2234,2,1,2009,218143.1092080271,True,False,False
2632,4,1,2000,279741.99731334904,False,True,False
2817,2,2,1961,281272.5851001,True,False,False
2524,4,1,1974,160241.21961584498,True,False,False
1240,3,3,1964,204280.5163792481,True,False,False
2193,5,3,1981,329570.5508723959,True,False,False
2882,2,3,1984,245908.3745527492,False,False,True
1293,5,1,2014,119006.33041476038,True,False,False
1921,2,3,1955,194469.8930032838,False,True,False
2762,2,3,1965,304279.5474046746,False,True,False
2338,3,1,1982,275342.5395252532,True,False,False
2150,3,2,2005,155564.64758819382,False,False,True
1467,2,1,1994,275243.68142819125,False,True,False
2815,4,1,1971,328896.3432899526,True,False,False
1366,2,2,1961,195156.72350789423,False,True,False
2044,2,3,1951,263229.09555478103,False,False,True
1315,3,3,2005,45686.85307920736,False,True,False
1757,3,1,1960,194963.441806136,True,False,False
2113,5,3,2005,289899.54188327544,False,True,False
2427,5,1,1993,230527.8894347525,True,False,False
2541,4,1,1976,250959.8071228712,False,False,True
1450,5,3,2021,183240.5634094272,True,False,False
1777,5,1,1955,278592.3785754738,False,True,False
1907,5,3,1955,218636.05336669707,True,False,False
2632,4,2,1971,300670.3222567104,False,False,True
2173,2,1,1961,126367.02578105035,True,False,False
1445,2,3,1956,132126.70422957768,True,False,False
1956,4,2,2020,210616.2941805459,False,True,False
1079,2,1,1977,145761.53048822036,False,False,True
2040,5,2,1997,232486.43106727343,True,False,False
1137,5,1,1972,160745.9950837858,False,True,False
1651,5,3,1963,281549.0384841232,False,False,True
1850,5,2,1951,97186.75302509184,True,False,False
2531,2,2,2009,239983.2518277109,False,False,True
1551,4,2,1974,113225.28140327014,False,False,True
2942,4,3,2005,306429.7679021852,True,False,False
2703,4,1,2014,236122.7283339029,False,True,False
1073,3,3,2014,169734.17835849017,False,True,False
2097,4,2,1969,171823.2510173415,False,True,False
1049,3,2,1963,80921.97879746914,True,False,False
2033,4,2,2005,220138.2328634912,False,False,True
2126,5,3,1950,336181.8876179903,False,True,False
2885,4,2,1999,336793.4311105545,False,True,False
1387,3,1,2002,161152.72525022624,False,False,True
1384,5,1,1991,216195.581078099,True,False,False
1298,3,3,2012,213668.060440212,True,False,False
1338,2,1,1996,115962.36190331302,True,False,False
2412,2,3,2006,264920.0402229364,True,False,False
1473,2,3,1979,185913.25946010285,False,True,False
1615,5,2,2019,123534.08241532372,False,True,False
2825,5,3,1974,374046.5434270035,False,False,True
1961,3,2,1974,310273.8560020675,False,False,True
1791,5,1,1979,178353.2647288276,False,False,True
2165,4,1,2013,238461.44841360496,False,True,False
2832,3,2,2018,300742.89140275074,True,False,False
2193,4,2,1955,333824.03214658925,False,True,False
1012,5,1,1984,154943.40683498344,True,False,False
2692,4,3,1970,301483.20952531975,True,False,False
1448,5,2,1995,249123.2384869833,False,False,True
1173,5,2,2020,237442.04248065889,False,False,True
2697,4,2,1951,327046.6151187145,True,False,False
2982,2,3,2020,391077.7421749349,False,True,False
2155,5,3,2010,267527.801251921,False,True,False
2563,3,2,1985,200602.6460400178,False,False,True
1594,3,1,2001,243194.4339608297,False,False,True
2920,2,3,2005,314926.6817715457,True,False,False
1931,4,2,1998,156763.9840281005,True,False,False
2898,2,3,1977,240748.00736726777,True,False,False
1268,4,1,1961,132368.77317147364,False,False,True
2274,2,3,2003,236212.81256249305,True,False,False
2393,5,1,1981,288560.4331985479,True,False,False
1617,3,3,1954,196712.5752508072,True,False,False
1772,2,2,1967,245267.54997298296,False,True,False
1864,3,2,2019,262659.69264605705,True,False,False
1525,4,2,1973,249121.51617267472,False,False,True
2615,2,1,1987,275221.01384371746,True,False,False
1887,2,1,2014,145412.70950042846,False,True,False
2529,2,3,2016,237022.38638522007,True,False,False
1671,2,2,1977,103688.5207870428,False,False,True
1177,3,3,2009,61619.62973792381,False,False,True
2690,5,1,1985,286229.40753350785,True,False,False
2570,3,2,1992,223196.4117852837,False,False,True
1258,5,3,1975,225389.47858286137,False,True,False
1259,2,3,1976,202641.38277261663,False,False,True
2158,5,3,2013,264211.8959241089,False,False,True
2484,3,3,1970,234708.37734651173,True,False,False
2512,2,1,2016,224233.0864133531,False,False,True
1642,3,1,1988,268590.45930088614,False,False,True
1080,3,3,2008,151204.48531471784,False,True,False
2390,3,1,1966,288505.29268821573,False,True,False
2082,5,2,2010,317885.69743175094,True,False,False
2097,2,2,2010,234622.1239628443,True,False,False
2262,2,3,2008,258705.59078810943,True,False,False
1128,3,2,1958,204721.6008061661,False,True,False
1411,4,2,1981,25550.19612093121,False,True,False
1314,3,3,1957,88809.06865815951,False,True,False
2397,5,1,1953,395569.2293149189,False,False,True
2460,5,3,1965,240490.18357141025,False,False,True
2161,2,3,1975,246745.02317360468,False,False,True
1454,4,1,1999,110869.60948835616,False,True,False
1614,5,1,1964,165903.36853849638,False,False,True
1898,2,1,1961,176776.25662512096,True,False,False
1902,4,2,2010,242344.6512916768,False,True,False
2032,4,1,1964,230997.24219130675,False,False,True
1231,2,2,1992,115655.93505394513,True,False,False
1610,5,1,1960,174941.0402112702,True,False,False
1729,3,3,1964,114105.96523628512,False,True,False
1964,5,1,1961,267175.5343526961,False,False,True
2420,5,3,2005,269429.3628849437,False,True,False
2772,5,3,1969,256013.77731694,True,False,False
2757,2,1,1960,227702.3007356506,True,False,False
2703,2,2,2005,357958.3169208048,True,False,False
1881,3,2,2009,203591.74329497505,True,False,False
2597,5,2,1979,268393.12483317795,True,False,False
1317,5,3,1974,177601.53711291705,False,False,True
2530,3,2,2007,341508.32937580644,False,False,True
1521,4,3,1981,344927.45492420124,True,False,False
2769,4,1,1996,197827.9724603463,False,False,True
2110,3,2,2014,209989.34240880352,False,True,False
2802,5,1,1976,323668.0729339412,False,False,True
1715,2,1,2015,157683.6674475692,False,True,False
2341,5,3,1975,275363.3755830403,False,True,False
2356,3,3,1986,285725.9532290556,False,True,False
2383,3,3,2004,240679.88957403408,False,True,False
2264,3,3,1999,272835.32470528054,False,False,True
2079,2,2,1984,164745.65133987184,False,True,False
2133,5,3,2009,204723.39811043785,True,False,False
2072,2,1,1956,262878.4643760408,False,False,True
2778,4,2,1998,335896.29092116863,False,True,False
2039,5,2,1964,308210.63212770066,True,False,False
2096,3,2,1987,269344.4562813451,False,False,True
1883,5,2,1957,280947.403860795,False,False,True
1201,3,3,1966,137960.94035031062,True,False,False
1092,2,2,1969,54607.8627336456,False,True,False
2672,5,2,1993,248572.08542070573,True,False,False
2056,3,2,2004,276455.93006374966,False,True,False
2623,2,3,1991,324956.3971933064,False,True,False
1418,5,3,1986,244000.03570860444,True,False,False
2226,5,2,1959,297863.671980007,False,True,False
1550,4,2,2015,198515.20563525992,False,True,False
1625,5,1,1992,263191.0980444769,False,False,True
1844,4,2,1958,225282.79314662344,False,True,False
2782,5,1,2010,274099.4858915641,False,True,False
2878,4,1,1998,309543.58292800246,True,False,False
2944,2,2,2003,387509.7894614789,False,False,True
1881,5,3,1955,214835.56443193316,False,True,False
1719,2,3,2020,157896.55302618333,True,False,False
2335,5,2,1976,318214.7618960366,False,True,False
1943,5,1,1954,178125.57213462825,False,False,True
2492,5,3,1999,324084.7128465456,True,False,False
1393,5,3,1993,245780.361660876,False,False,True
1808,5,1,1993,130290.39208667776,False,True,False
1871,5,3,1981,208206.79889558087,False,False,True
2234,3,1,2008,266126.86062280723,False,False,True
1866,5,2,1977,244928.8347838393,True,False,False
1570,4,1,1967,214950.61429242644,False,True,False
2179,5,3,1979,268704.7494194825,True,False,False
1633,2,2,2005,163455.80327233853,True,False,False
1631,4,2,2008,154364.15785527747,False,True,False
1808,4,3,1956,250175.8692903028,False,True,False
1321,4,3,1954,158231.25775168685,False,False,True
2458,3,1,1985,261878.21764005956,False,True,False
1573,5,1,1965,165095.9369546122,False,False,True
2693,2,2,2016,318327.1112906443,False,True,False
2063,2,2,1980,326880.4932574049,False,False,True
2777,2,3,1957,310019.02240703325,False,False,True
2063,3,1,2016,214812.4807426353,False,False,True
2476,3,2,1985,322957.8377649669,False,True,False
1869,3,3,2009,300195.5579227568,False,False,True
2213,5,1,2003,251789.794311743,True,False,False
1745,3,2,2014,208465.4726032609,True,False,False
2038,2,3,1999,216068.2129096663,True,False,False
2147,3,3,1999,214247.1246225491,False,False,True
2763,2,2,2019,261230.56049005484,False,True,False
2922,4,2,1991,377865.34373358986,False,False,True
2303,2,1,2008,202965.5129303598,False,False,True
1936,4,2,1963,217408.46352067863,False,True,False
1958,5,2,1972,342841.5588534864,False,False,True
1047,3,2,1986,90284.04122754867,False,False,True
1188,5,1,2013,141862.53800001804,True,False,False
1303,5,3,2018,150871.1641257993,True,False,False
2582,5,2,1959,269536.86364954524,False,True,False
2719,4,1,1961,271326.98286824056,False,False,True
2128,3,1,2019,267711.16907955625,True,False,False
1368,5,3,1957,144447.16965338076,True,False,False
2524,5,1,2009,179012.14519764011,True,False,False
1459,2,3,2019,159227.81664844477,False,True,False
1246,2,2,1960,147312.22082406664,True,False,False
1263,3,3,2020,92737.047533431,False,False,True
2229,2,1,1972,115730.71817525392,False,False,True
2530,4,3,1980,225617.632329586,False,False,True
1529,4,2,2021,230788.6542668361,True,False,False
2387,4,3,2010,230427.0445417844,False,True,False
2786,5,3,1990,351719.8221765403,False,False,True
1749,3,3,1992,209462.9879711077,False,True,False
2363,4,2,1969,286734.3907295811,True,False,False
1406,4,1,1994,64109.22540915072,False,True,False
1452,4,1,1953,176038.5619826318,True,False,False
2856,4,2,2018,302648.2019143176,False,True,False
2900,4,1,1978,358216.4983969023,False,True,False
1813,4,3,2017,202963.65099236905,True,False,False
1577,3,3,2007,255339.15350475695,False,True,False
2871,4,1,2014,380392.2629722622,False,False,True
1964,3,3,2009,208514.3538989862,False,True,False
2173,3,2,1970,274517.85990101285,True,False,False
2216,3,3,1966,229334.2879904972,False,True,False
2931,4,2,2004,259868.6996092657,False,False,True
1146,4,3,2000,64728.73326735402,False,True,False
1405,3,1,1966,145843.31326633692,False,True,False
1182,3,1,1967,123617.11233060516,False,True,False
2129,4,3,1957,251294.35229887484,True,False,False
1235,2,2,2011,181112.89048191183,True,False,False
1637,2,2,1992,293163.61060271703,True,False,False
1957,2,2,1982,111537.0533740258,True,False,False
1178,4,2,1969,88256.82683839275,False,False,True
1431,3,2,2017,95036.19038870605,False,True,False
2424,2,2,1951,245141.40823315215,False,False,True
1524,5,2,1989,223368.52872709773,True,False,False
1742,5,1,1984,195075.8892799964,False,False,True
2563,3,1,2021,309113.8951904627,True,False,False
2914,5,1,1967,294907.272674888,False,True,False
1322,4,1,2006,159183.38799407394,True,False,False
2284,5,3,1989,206436.2880596552,False,False,True
2635,3,2,1995,250952.2679764086,True,False,False
2723,2,1,2014,319810.80715477746,False,False,True
1398,4,2,2013,251481.9452653764,True,False,False
1336,3,2,1952,155134.44642588584,True,False,False
2323,4,2,1996,284653.8465980129,False,False,True
1118,2,2,1956,74764.30041684865,True,False,False
2581,2,3,1963,194416.60196449893,True,False,False
1412,2,2,1966,170685.99402430627,False,False,True
1579,4,1,1973,259861.11935378792,False,False,True
2407,5,1,1957,261167.5144455741,True,False,False
2503,4,3,1965,307265.89457205473,False,False,True
1304,2,3,1960,244981.022506066,False,False,True
2706,4,2,1986,304408.6634261656,False,False,True
2893,4,3,1977,352778.0085173612,True,False,False
1195,5,3,2013,142002.65575742972,False,False,True
1332,2,1,1956,127650.40488117744,True,False,False
2043,5,3,1998,303615.25008037343,False,True,False
1622,2,1,1963,145250.29585827925,True,False,False
1657,3,1,1998,248494.6763193109,False,True,False
1703,2,1,2003,96002.22292448276,False,True,False
2456,4,2,1951,274837.0110917541,False,True,False
1882,3,1,1978,166440.82901155454,True,False,False
2449,4,3,1962,307817.5794185651,False,True,False
2252,3,3,1997,310401.50297648704,False,True,False
1523,4,1,1993,222034.78738984896,True,False,False
1216,3,1,2012,229065.95560439292,False,False,True
1989,3,1,2019,67183.60513558541,False,False,True
2614,4,1,2004,236026.0433223279,True,False,False
1374,3,1,1976,121304.63385709944,False,True,False
1035,4,3,1957,64032.54024730441,False,False,True
1775,5,2,1984,316853.1859080533,True,False,False
1027,4,1,1988,149765.56916344806,False,True,False
2395,5,1,1969,219837.4318773728,False,True,False
1085,3,2,1993,35259.05450785691,False,False,True
1187,2,1,1980,164598.89981473924,False,False,True
1304,5,3,1973,168147.67804415344,False,True,False
1765,2,3,1971,140659.88963378145,True,False,False
2445,2,2,1999,380392.63569265866,True,False,False
1079,4,1,1960,114731.35160131069,False,True,False
1185,4,1,1991,111492.5512939126,False,False,True
2028,2,3,2013,301476.3316808422,True,False,False
1557,4,3,2020,212732.63068444008,True,False,False
2889,2,1,2009,297960.8784113892,False,False,True
2520,4,1,1975,333842.9080179165,False,False,True
1508,4,1,1965,174733.05691130427,False,False,True
2637,4,1,1957,322616.9319270356,True,False,False
1970,2,1,1988,170982.5519504589,False,True,False
2025,3,3,1952,171779.40508336126,True,False,False
1216,4,3,1970,82277.71713417117,True,False,False
2560,4,3,1968,353191.1557886386,False,True,False
1256,2,3,1965,67294.63818346597,False,True,False
2758,5,2,1999,298421.2580387501,True,False,False
2476,2,3,1997,299267.02847682696,False,True,False
2447,4,1,2007,192342.0613743856,False,True,False
1323,4,3,2001,197626.311109354,True,False,False
2522,3,3,2017,354449.3078206132,False,False,True
2604,4,3,2015,337221.15851333993,False,False,True
1196,5,2,2010,158431.57094737442,False,False,True
1503,4,3,1989,132394.87577666645,True,False,False
2295,4,3,1970,249973.5357076616,True,False,False
1693,3,1,1960,226308.36637448845,False,True,False
1958,5,1,1971,182595.3195097924,True,False,False
1017,5,1,1979,89294.08962331024,False,True,False
1106,4,1,1967,119060.49257019495,False,False,True
2552,5,2,2019,301809.31567557564,False,False,True
1124,3,3,2021,98105.16039488008,False,True,False
1482,2,2,1980,267653.2938956605,True,False,False
2617,4,3,1962,256559.1306081827,True,False,False
2027,4,1,1991,125776.0376420687,False,False,True
1626,5,3,1994,304625.4896223532,True,False,False
1350,4,3,1963,149940.21247092585,False,False,True
1350,4,3,2018,187293.46115956968,False,False,True
1648,3,2,1987,187771.0459076129,False,True,False
2822,2,1,1984,279707.22527377855,False,True,False
1900,2,1,1961,253146.51109701465,False,False,True
1227,5,2,1968,171876.42713168042,False,False,True
1015,3,2,1966,145750.49174385733,False,True,False
2833,3,2,1988,316635.0660995952,False,False,True
1424,3,1,2012,187929.83169590143,True,False,False
1463,3,1,1978,94623.28558434048,False,False,True
1723,4,1,1952,204528.77191889923,False,False,True
2269,5,2,2003,317311.8040041152,True,False,False
2821,5,2,1985,343338.9665552512,False,False,True
1793,4,1,1989,179129.69853204527,False,False,True
1176,5,3,1969,231901.98011263605,True,False,False
1542,3,3,2013,260415.8324103496,True,False,False
1508,4,1,1953,147893.2306300842,False,False,True
2585,4,3,1977,313071.43530684843,True,False,False
2678,2,2,1958,391915.7568492561,False,True,False
1563,4,1,1994,218147.77798505907,False,False,True
1232,2,2,2001,168606.21474576433,False,False,True
2701,4,3,1968,313092.74660605413,False,False,True
2061,5,1,2021,172705.12899200234,False,True,False
1490,2,3,2007,241380.0925006017,False,False,True
2016,2,2,2016,215628.3895863216,True,False,False
1443,2,1,1963,174471.54558374948,False,True,False
1019,2,2,2007,176825.42164211022,False,True,False
2634,3,2,1953,266506.26942520024,False,True,False
2750,4,2,1998,234482.9977470729,False,True,False
2579,3,2,1971,247285.97159730204,False,True,False
1110,5,1,2009,114891.378264977,False,False,True
1486,4,3,2004,205995.56680844355,True,False,False
1088,3,3,1956,113413.14617508372,False,False,True
2342,4,2,2003,163451.666683833,False,True,False
2141,3,2,1984,154444.1684219995,False,True,False
1433,5,2,1974,136149.34699304882,True,False,False
2941,3,3,1953,300820.17100464413,False,True,False
2262,5,1,1989,223965.5068175371,False,True,False
1071,2,3,1964,98590.4184147258,True,False,False
1821,3,3,1988,206957.5099230765,False,True,False
2928,2,2,1951,327664.05849796504,False,True,False
2422,5,2,1975,195166.4329337949,False,True,False
1815,2,1,1991,244187.0154109498,False,True,False
1403,3,2,1974,166783.777854973,True,False,False
2698,4,2,1962,240800.19662382,False,False,True
1250,3,2,1975,97956.01299293598,False,False,True
1868,2,3,2018,278067.3899042915,True,False,False
2218,2,1,1963,193077.01665705157,True,False,False
2595,3,1,1954,266785.7039812253,False,True,False
2633,3,3,1981,278200.62198615604,False,True,False
2953,3,3,2021,351321.07563936635,False,False,True
1867,3,2,1979,127653.5335887069,True,False,False
2890,5,1,1994,264178.58617638657,False,True,False
2608,4,3,1990,262922.2904502129,False,False,True
2245,2,3,1977,297127.2371414895,True,False,False
2654,5,2,1968,205747.69396384756,True,False,False
2205,3,2,1958,272402.6373571149,False,False,True
1895,3,1,2006,212882.20190189444,True,False,False
2753,5,1,2019,290970.35118123656,True,False,False
1255,3,1,1955,224889.3463126085,True,False,False
2931,2,2,2014,283024.23902065656,True,False,False
2111,2,1,1985,295147.6342313348,True,False,False
1872,2,2,2021,167793.10476556476,False,True,False
2810,5,1,1998,213696.6945377264,False,True,False
1491,3,2,1952,212825.41768203324,False,True,False
1335,5,1,1974,108764.54524334168,True,False,False
2561,2,3,1991,272105.32944203395,False,False,True
2430,5,2,1953,382064.8232033449,False,False,True
1632,3,3,1950,265923.9799141991,False,False,True
2312,3,1,1955,224454.1764494377,False,False,True
1361,4,2,1968,132117.97322916903,False,True,False
2464,4,1,1983,323546.5075788813,False,True,False
2053,4,2,1952,233068.131569602,False,True,False
1918,2,3,2016,248546.64277869245,True,False,False
2737,4,1,1981,358814.6852818456,True,False,False
1893,2,2,1994,234289.4719109845,True,False,False
2571,5,3,1978,257307.440360804,True,False,False
1636,3,3,2018,245476.74083800195,True,False,False
2246,5,3,1951,300360.7319942571,True,False,False
1746,4,1,1980,181968.8621224688,False,False,True
2147,4,1,1966,233380.95265737307,False,True,False
1682,2,3,1997,187433.13506689543,False,True,False
2002,2,2,2001,341283.70504777494,False,True,False
2006,5,1,2012,234782.44120873732,False,True,False
2985,5,1,1958,343556.9862971509,False,True,False
1692,4,1,1955,173238.26699500234,True,False,False
1214,2,3,2017,117364.17686747776,True,False,False
1117,2,2,2016,83286.29476139427,False,False,True
1226,5,1,1952,198853.13038424143,True,False,False
1890,2,2,1954,267388.855538514,False,False,True
1443,5,1,1988,228630.9527618986,False,True,False
1548,3,1,1963,207252.82640855017,False,True,False
1828,4,2,2012,210891.03542058304,False,True,False
2631,2,2,1996,284641.0099080042,True,False,False
2655,2,2,1977,346490.97994624655,False,False,True
2460,3,3,2013,361716.12828519865,False,True,False
1011,3,2,1957,176985.80778977694,False,False,True
2145,3,2,1967,295842.8321363456,False,True,False
2570,5,2,1968,325126.5219687305,True,False,False
1488,5,2,2002,226991.22649029057,False,True,False
2274,3,2,2012,287712.1405780961,True,False,False
1578,4,2,1984,156427.13285933487,True,False,False
2505,4,2,1994,226509.58786759956,False,True,False
2573,2,1,2013,245565.20796412972,True,False,False
2303,5,2,1993,324310.09822461935,False,False,True
1741,4,2,1973,139842.66360525665,True,False,False
2360,2,2,2001,310881.0814674742,False,False,True
1167,4,2,1979,95796.32379696834,True,False,False
1960,5,2,1990,233495.99155966967,True,False,False
2976,4,1,1991,335560.66851732944,True,False,False
2351,4,3,2011,259589.61124156948,True,False,False
2269,5,2,1959,304362.1277906581,False,True,False
2614,2,1,1976,283916.50907203124,True,False,False
2649,2,3,1960,302419.0266883627,True,False,False
2324,3,2,1992,215248.62472967463,True,False,False
2752,2,1,1980,170151.3316353946,False,False,True
1199,3,3,1986,216157.2636909415,False,True,False
2916,5,3,1966,365181.43634098605,False,False,True
2523,2,3,2017,272016.1119152984,False,True,False
1863,5,3,1963,207321.21542982923,False,True,False
1753,2,3,1993,237420.58221945705,False,False,True
2036,4,1,1962,227756.0031683106,False,False,True
2389,2,2,1958,221236.2326543001,False,False,True
2742,4,3,1953,283449.79488582275,True,False,False
1773,2,1,1971,235007.87063360144,False,True,False
1096,5,2,1980,129181.85514384462,False,False,True
1070,3,1,1950,159562.57013936978,False,True,False
1992,2,1,1973,253522.82834690876,False,False,True
2838,5,3,1951,356437.5237470879,True,False,False
2884,4,2,1965,335463.02619382204,False,False,True
2765,4,1,1987,285926.27226518624,True,False,False
1356,4,2,2006,129713.49898818794,True,False,False
1811,4,3,1966,259388.7164648573,False,False,True
1543,5,2,1964,217783.01449913683,False,True,False
2273,2,3,1961,173380.93333601486,False,True,False
1253,4,1,1988,164691.0459811565,True,False,False
2794,4,2,1982,326708.69285344373,False,True,False
2205,2,2,1980,166654.18128706183,True,False,False
2875,5,3,1978,356571.4905196125,False,False,True
2997,4,3,1994,413063.5494718571,True,False,False
1987,3,2,1953,170468.07738085475,False,True,False
2189,5,1,2011,301756.7166306988,False,True,False
1003,3,1,1981,7850.236271050991,False,True,False
2486,5,1,1987,242978.5461610384,False,False,True
1144,4,1,1954,270766.9533893826,False,True,False
